epoch,train_loss,val_loss,val_f1,val_minority_recall
1,0.02012501322276009,0.011936256895623101,0.0,0.0
2,0.009430099505048844,0.007285165851767763,0.5913978494623656,0.5789473684210527
3,0.0068766571035215164,0.007064905857474733,0.6424242424242425,0.5578947368421052
4,0.005150643628098042,0.006760583627504538,0.6629834254143646,0.631578947368421
5,0.0038800782135450886,0.005762187945678941,0.6632653061224489,0.6842105263157895
6,0.0031581303157360934,0.005879618307590624,0.6826923076923077,0.7473684210526316
7,0.002273559917040569,0.009348664932501635,0.7283236994219653,0.6631578947368421
8,0.0017196158059109255,0.009095080020846575,0.73224043715847,0.7052631578947368
9,0.0011058088052211222,0.011780051009265819,0.6892655367231638,0.6421052631578947
