epoch,train_loss,val_loss,val_f1,val_minority_recall
1,0.01844714895193934,0.009270587067226036,0.061224489795918366,0.031578947368421054
2,0.008178686121174063,0.006627258001639189,0.5901639344262295,0.5684210526315789
3,0.00562664264338761,0.00625639643791427,0.6385542168674698,0.5578947368421052
4,0.003137381396965378,0.00916165946031677,0.6936416184971098,0.631578947368421
5,0.0019756927658898427,0.009671497577139369,0.6820809248554913,0.6210526315789474
6,0.0013175329439760518,0.013359030197806604,0.7283236994219653,0.6631578947368421
7,0.0009160429038304499,0.014558258794012707,0.7261904761904762,0.6421052631578947
8,0.00045423775925288145,0.012991271601740802,0.7340425531914894,0.7263157894736842
9,0.00031846290186487693,0.015182830657106548,0.7272727272727273,0.6736842105263158
