event_id_cnty,event_date,year,time_precision,disorder_type,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,violence_against_women,notes_emb_0,notes_emb_1,notes_emb_2,notes_emb_3,notes_emb_4,notes_emb_5,notes_emb_6,notes_emb_7,notes_emb_8,notes_emb_9,notes_emb_10,notes_emb_11,notes_emb_12,notes_emb_13,notes_emb_14,notes_emb_15,notes_emb_16,notes_emb_17,notes_emb_18,notes_emb_19,notes_emb_20,notes_emb_21,notes_emb_22,notes_emb_23,notes_emb_24,notes_emb_25,notes_emb_26,notes_emb_27,notes_emb_28,notes_emb_29,notes_emb_30,notes_emb_31,notes_emb_32,notes_emb_33,notes_emb_34,notes_emb_35,notes_emb_36,notes_emb_37,notes_emb_38,notes_emb_39,notes_emb_40,notes_emb_41,notes_emb_42,notes_emb_43,notes_emb_44,notes_emb_45,notes_emb_46,notes_emb_47,notes_emb_48,notes_emb_49,notes_emb_50,notes_emb_51,notes_emb_52,notes_emb_53,notes_emb_54,notes_emb_55,notes_emb_56,notes_emb_57,notes_emb_58,notes_emb_59,notes_emb_60,notes_emb_61,notes_emb_62,notes_emb_63,notes_emb_64,notes_emb_65,notes_emb_66,notes_emb_67,notes_emb_68,notes_emb_69,notes_emb_70,notes_emb_71,notes_emb_72,notes_emb_73,notes_emb_74,notes_emb_75,notes_emb_76,notes_emb_77,notes_emb_78,notes_emb_79,notes_emb_80,notes_emb_81,notes_emb_82,notes_emb_83,notes_emb_84,notes_emb_85,notes_emb_86,notes_emb_87,notes_emb_88,notes_emb_89,notes_emb_90,notes_emb_91,notes_emb_92,notes_emb_93,notes_emb_94,notes_emb_95,notes_emb_96,notes_emb_97,notes_emb_98,notes_emb_99,notes_emb_100,notes_emb_101,notes_emb_102,notes_emb_103,notes_emb_104,notes_emb_105,notes_emb_106,notes_emb_107,notes_emb_108,notes_emb_109,notes_emb_110,notes_emb_111,notes_emb_112,notes_emb_113,notes_emb_114,notes_emb_115,notes_emb_116,notes_emb_117,notes_emb_118,notes_emb_119,notes_emb_120,notes_emb_121,notes_emb_122,notes_emb_123,notes_emb_124,notes_emb_125,notes_emb_126,notes_emb_127,notes_emb_128,notes_emb_129,notes_emb_130,notes_emb_131,notes_emb_132,notes_emb_133,notes_emb_134,notes_emb_135,notes_emb_136,notes_emb_137,notes_emb_138,notes_emb_139,notes_emb_140,notes_emb_141,notes_emb_142,notes_emb_143,notes_emb_144,notes_emb_145,notes_emb_146,notes_emb_147,notes_emb_148,notes_emb_149,notes_emb_150,notes_emb_151,notes_emb_152,notes_emb_153,notes_emb_154,notes_emb_155,notes_emb_156,notes_emb_157,notes_emb_158,notes_emb_159,notes_emb_160,notes_emb_161,notes_emb_162,notes_emb_163,notes_emb_164,notes_emb_165,notes_emb_166,notes_emb_167,notes_emb_168,notes_emb_169,notes_emb_170,notes_emb_171,notes_emb_172,notes_emb_173,notes_emb_174,notes_emb_175,notes_emb_176,notes_emb_177,notes_emb_178,notes_emb_179,notes_emb_180,notes_emb_181,notes_emb_182,notes_emb_183,notes_emb_184,notes_emb_185,notes_emb_186,notes_emb_187,notes_emb_188,notes_emb_189,notes_emb_190,notes_emb_191,notes_emb_192,notes_emb_193,notes_emb_194,notes_emb_195,notes_emb_196,notes_emb_197,notes_emb_198,notes_emb_199,notes_emb_200,notes_emb_201,notes_emb_202,notes_emb_203,notes_emb_204,notes_emb_205,notes_emb_206,notes_emb_207,notes_emb_208,notes_emb_209,notes_emb_210,notes_emb_211,notes_emb_212,notes_emb_213,notes_emb_214,notes_emb_215,notes_emb_216,notes_emb_217,notes_emb_218,notes_emb_219,notes_emb_220,notes_emb_221,notes_emb_222,notes_emb_223,notes_emb_224,notes_emb_225,notes_emb_226,notes_emb_227,notes_emb_228,notes_emb_229,notes_emb_230,notes_emb_231,notes_emb_232,notes_emb_233,notes_emb_234,notes_emb_235,notes_emb_236,notes_emb_237,notes_emb_238,notes_emb_239,notes_emb_240,notes_emb_241,notes_emb_242,notes_emb_243,notes_emb_244,notes_emb_245,notes_emb_246,notes_emb_247,notes_emb_248,notes_emb_249,notes_emb_250,notes_emb_251,notes_emb_252,notes_emb_253,notes_emb_254,notes_emb_255,notes_emb_256,notes_emb_257,notes_emb_258,notes_emb_259,notes_emb_260,notes_emb_261,notes_emb_262,notes_emb_263,notes_emb_264,notes_emb_265,notes_emb_266,notes_emb_267,notes_emb_268,notes_emb_269,notes_emb_270,notes_emb_271,notes_emb_272,notes_emb_273,notes_emb_274,notes_emb_275,notes_emb_276,notes_emb_277,notes_emb_278,notes_emb_279,notes_emb_280,notes_emb_281,notes_emb_282,notes_emb_283,notes_emb_284,notes_emb_285,notes_emb_286,notes_emb_287,notes_emb_288,notes_emb_289,notes_emb_290,notes_emb_291,notes_emb_292,notes_emb_293,notes_emb_294,notes_emb_295,notes_emb_296,notes_emb_297,notes_emb_298,notes_emb_299,notes_emb_300,notes_emb_301,notes_emb_302,notes_emb_303,notes_emb_304,notes_emb_305,notes_emb_306,notes_emb_307,notes_emb_308,notes_emb_309,notes_emb_310,notes_emb_311,notes_emb_312,notes_emb_313,notes_emb_314,notes_emb_315,notes_emb_316,notes_emb_317,notes_emb_318,notes_emb_319,notes_emb_320,notes_emb_321,notes_emb_322,notes_emb_323,notes_emb_324,notes_emb_325,notes_emb_326,notes_emb_327,notes_emb_328,notes_emb_329,notes_emb_330,notes_emb_331,notes_emb_332,notes_emb_333,notes_emb_334,notes_emb_335,notes_emb_336,notes_emb_337,notes_emb_338,notes_emb_339,notes_emb_340,notes_emb_341,notes_emb_342,notes_emb_343,notes_emb_344,notes_emb_345,notes_emb_346,notes_emb_347,notes_emb_348,notes_emb_349,notes_emb_350,notes_emb_351,notes_emb_352,notes_emb_353,notes_emb_354,notes_emb_355,notes_emb_356,notes_emb_357,notes_emb_358,notes_emb_359,notes_emb_360,notes_emb_361,notes_emb_362,notes_emb_363,notes_emb_364,notes_emb_365,notes_emb_366,notes_emb_367,notes_emb_368,notes_emb_369,notes_emb_370,notes_emb_371,notes_emb_372,notes_emb_373,notes_emb_374,notes_emb_375,notes_emb_376,notes_emb_377,notes_emb_378,notes_emb_379,notes_emb_380,notes_emb_381,notes_emb_382,notes_emb_383,sub_event_type_Abduction/forced disappearance,sub_event_type_Air/drone strike,sub_event_type_Armed clash,sub_event_type_Attack,sub_event_type_Grenade,sub_event_type_Remote explosive/landmine/IED,sub_event_type_Sexual violence,sub_event_type_Shelling/artillery/missile attack,sub_event_type_Suicide bomb,sub_event_type_Government regains territory,sub_event_type_Non-state actor overtakes territory
AFG20,2017-01-01,2017,1,Political violence,Explosions/Remote violence,Unidentified Armed Group (Afghanistan),,Political militia,Civilians (Afghanistan),,Civilians,Political militia-Civilians,1,4,Caucasus and Central Asia,Afghanistan,Herat,Herat,,Herat,34.3482,62.1997,1,Herat TV; Aina TV; TOLO News; Khaama Press; Afghan Islamic Press News Agency,Subnational-National,"Jan 1, 2017: A bomb in a Shi'a mosque in Bagh Zabida area of Herat city, Herat. 6 wounded, no group yet claimed responsibility. 1 person later died of wounds.",1,,1618518785,0,0.029875085,0.121348485,-0.059393894,0.06080085,0.05261429,-0.02277745,0.037688635,-0.032462865,0.0355486,0.013222476,0.06433325,-0.07396169,0.08792838,0.017283337,-0.0041173794,-0.009085455,-0.044683192,-0.0745902,-0.1121951,-0.038184263,-0.11520861,0.03152759,0.07441318,0.028800251,0.014565967,0.0019832742,0.035637096,0.060968444,-0.014528971,-0.041690707,0.06943346,0.06860386,-0.06524713,-0.007400885,0.010466469,0.0330672,0.068019055,-0.011687142,0.047375083,0.0139835235,0.007923167,0.0033135188,-0.05637408,-0.043903653,0.040410694,0.041786686,-0.023829112,-0.010885306,0.04439502,-0.0488742,-0.02606707,0.019792233,0.04387846,0.0781721,0.04337795,-0.18283208,0.005792327,0.006131501,-0.016464012,-0.008216317,-0.060677595,0.07006258,-0.006996036,0.01626683,0.052692186,-0.04730687,0.077504806,-0.051534317,0.0128858965,-0.0017042757,0.048181023,-0.022495074,0.055923846,-0.05828987,-0.07499948,-0.042190816,0.047730684,-0.029127378,-0.027027434,-0.0030410374,-0.017432459,-0.08587572,0.009451425,-0.022288278,0.008199955,0.004192853,-0.020453123,0.015975818,0.007919428,0.030644348,-0.014928572,0.052742127,0.059728414,0.0036055557,0.04790348,-0.0064083356,-0.0112546915,-0.031405095,-0.047730636,0.062111594,-0.024941402,0.001801017,-0.07231623,-0.08595776,0.020363446,-0.00762111,-0.07053772,0.037081704,-0.11052033,-0.002132657,-0.004699668,-0.066952355,-0.015274838,-0.08637179,0.06709516,0.044217717,-0.007280219,-0.008022428,-0.09429757,0.0073328726,0.007889189,0.02980361,-0.014507651,0.10834847,-0.012645154,0.02964642,-0.02951229,-2.1738612e-33,0.051343385,-0.002863587,-0.031069914,0.02811158,-0.01663373,-0.066262215,-0.07430834,-0.005409074,-0.006562358,0.026638627,0.054519907,-0.15009572,0.03654143,-0.113487825,0.0041142637,-0.03549212,0.029209549,-0.011071484,-0.03358578,-0.0061515262,-0.03842009,-0.0150144845,-0.0068080244,-0.057037342,0.01341384,0.11767318,0.03251735,-0.023518978,-0.028415238,0.010098276,-0.035344686,0.050204013,0.0027584126,-0.020422159,-0.038719065,0.008815829,-0.034647994,-0.012932356,-0.07048994,-0.030979093,0.031587794,0.003331876,-0.012407726,0.010157765,0.035202943,-0.03425705,-0.041819606,-0.022257797,0.06599097,-0.030641535,-0.03603944,0.006460557,0.00057135895,-0.0007414712,-0.017685313,0.029130228,-0.026830114,-0.07959034,0.08791993,0.119149,0.12764499,0.01215612,-0.1527322,0.04964634,0.013167763,-0.12723878,0.0024388577,0.04836647,-0.014763,0.033297915,-0.0131464405,0.018799894,0.067158125,0.02866993,-0.046867415,-0.04634739,0.0098325,-0.05377018,0.00508946,0.11609745,0.07548718,0.057311613,0.024679324,-0.015370249,-0.043563817,0.08609093,0.0027548915,-0.052862715,-0.10377589,-0.0116612585,-0.07340147,0.017407984,0.044195123,-0.08549353,0.009774336,-1.5868015e-33,0.014361678,0.08180148,-0.061420746,0.014700367,0.050616473,0.027945604,-0.049016897,0.027303696,-0.055730466,0.054448925,-0.024710955,-0.033172082,0.0011103825,0.025257442,0.04225469,0.02395739,-0.0034538612,-0.015845949,-0.008376116,0.05709296,-0.058676466,-0.056137066,-0.06110882,-0.0059249713,0.0042086197,0.031998843,0.05008133,-0.005302437,0.020198436,-0.051730067,0.03185201,-0.074077256,-0.033940487,0.07280941,0.058734287,0.03489253,0.06821901,-0.010884491,-0.010749423,-0.011269099,0.0014692171,0.06671362,-0.014804815,0.115175344,-0.01986751,-0.019174302,0.03300193,0.026260586,0.030545313,-0.085515454,0.00018516736,0.038803957,-0.070437774,0.02464973,0.08471935,0.02133328,-0.09510996,-0.047666065,0.010608509,-0.059926342,-0.0123718735,0.03761056,0.022084717,0.053030606,-0.04650485,-0.03844758,-0.025762923,0.01410609,-0.010072427,0.036788315,0.05166633,0.03404905,-0.1028985,-0.073707536,-0.053044673,0.01820966,-0.053033818,0.06799825,-0.031275075,0.06666314,0.13472657,-0.028880075,-0.14329287,-0.0011097296,0.08050502,-0.011910695,0.0938271,0.013336864,0.032322716,-0.08405651,-0.057974685,-0.060288023,0.049548376,0.00036243367,-0.03715591,-3.4899145e-08,-0.0123134395,-0.015176476,-0.08478386,-0.03295598,0.031677835,0.016879916,0.041300327,-0.039041013,-0.07299785,0.034583114,-0.03375069,0.016309917,-0.045462593,0.058205757,-0.05854483,0.058319096,-0.013008427,0.0024616031,0.047889818,-0.031054536,0.027089957,-0.012642283,-0.033349954,-0.060240477,0.0006110582,0.062458657,-0.13058147,0.0056683514,-0.07963541,0.026729476,0.029920315,-0.054667506,-0.052657973,-0.05356565,0.020068085,0.0024988442,0.05325087,0.013847198,0.0006511868,-0.020875296,-0.032864597,0.023425806,0.035966724,0.041326296,0.0010934791,0.065199934,-0.006690767,-0.098099895,-0.07867841,0.032136764,0.04858081,0.009325601,0.083072275,0.0443824,0.017482575,0.057940274,0.021683268,-0.10943231,0.07329834,0.0069430983,0.08944988,-0.0016025188,-0.04568736,0.04323175,0,0,0,0,0,1,0,0,0,0,0
AFG17,2017-01-01,2017,1,Political violence,Explosions/Remote violence,Unidentified Armed Group (Afghanistan),,Political militia,,,,Political militia only,0,4,Caucasus and Central Asia,Afghanistan,Kabul,Kabul,,Hamid Karzai International Airport,34.5658,69.2131,1,TOLO News,National,"1 Jan 2017: 3 rockets landed near Kabul airport, no reports of casualties or claimed responsibility.",0,,1580847062,0,0.06691665,0.0556406,0.018590074,0.0027087328,0.078049615,-0.03351881,0.008409928,-0.027573245,-0.04988849,0.09790775,0.039467968,-0.028558992,-0.009769766,-0.0045298752,-0.017815428,0.020073848,-0.028730921,-0.09868535,-0.046016593,-0.057537053,0.022633966,-0.006279392,0.059433967,0.078840576,0.059630197,0.015493206,0.008462402,0.03373849,0.004670321,-0.025162065,-0.012321275,0.026173377,-0.10087305,-0.017636295,0.06332869,-0.011917898,0.013384149,-0.026850693,0.022709554,-0.016138945,0.05339928,-0.050515108,0.014255964,0.059372533,0.020523999,-0.030138822,0.022031585,-0.09394609,0.032085706,0.04942312,-0.028994234,-0.024829803,0.060197406,0.004662614,-0.023845365,-0.13813719,-0.053020757,-0.024223467,0.021850064,-0.07643563,-0.02867095,-0.041939076,-0.010870206,-0.060524955,-0.041377567,0.03240022,0.015161098,-0.12876618,0.10793221,0.01359843,0.007366818,0.04960096,0.0071488805,-0.023026487,-0.006022657,-0.005209887,0.052232284,0.08598281,0.028348189,-0.029011386,0.041404627,-0.07177136,-0.07377929,0.03547466,-0.047888555,0.024225833,-0.020553894,0.06587879,0.04047816,0.05064448,-0.07415508,-0.007541752,0.114136636,0.011742298,-0.048327636,-0.015329245,-0.022100614,-0.0066004144,-0.02633039,0.010068929,-0.018035758,0.08989,-0.010856313,-0.035173055,-0.022586627,0.08100754,-0.08217523,-0.08886427,-0.035867777,0.002730753,0.013228823,-0.036825024,0.015418079,0.021033257,-0.04073715,-0.0013885375,-0.030993823,-0.033388793,-0.052009802,-0.09674733,-0.026806295,-0.02462276,0.12431948,0.0640837,-0.0810386,-0.030708587,0.011306231,-1.3166306e-33,0.07106355,-0.05841525,0.01785612,-0.005305737,-0.009206519,-0.052312758,-0.058054995,-0.013408535,0.07125346,-0.033839382,-0.0771212,-0.051640473,0.050037056,-0.10463548,-0.0038424956,0.047933053,0.06429404,0.007918227,-0.027668808,-0.0065910323,0.009173477,-0.036940284,-0.094784915,0.029639179,0.016346416,0.061947003,-0.048820805,0.010674716,-0.02218979,-0.008384039,-0.07353957,0.0899145,0.0767181,0.02183948,0.037515778,0.044285566,-0.02046707,-0.022246296,-0.052578274,0.028058639,-0.019095054,-0.057224736,-0.009561458,-0.062663734,0.009430062,-0.04927845,-0.057101887,-0.038818017,0.0822006,0.018159468,-0.022894261,0.056109138,0.017376844,-0.021975603,0.040663097,0.034250353,0.011466607,-0.044511575,0.04169557,0.020548081,0.030031996,-0.015019116,-0.055669263,0.017969199,-0.019378709,-0.012238451,-0.033643853,0.039785057,-0.007190063,0.048090395,0.062277455,0.042616203,0.031187126,-0.022404602,0.03486549,-0.05292389,-0.0069128177,-0.06833813,-0.0016303033,0.12960343,0.10388733,0.0056268685,0.07400113,0.029220907,-0.009469778,-0.019066729,0.010310033,-0.012424211,-0.014422748,-0.0037630703,-0.12959158,-0.0020782973,-0.069772646,0.02048061,-0.03017358,-1.4333837e-33,0.014568761,0.10292583,-0.016577126,0.0164518,-0.11102133,-0.00045949087,0.09723879,0.056886766,0.019626966,0.063346416,-0.039325338,-0.028391732,-0.03985179,0.0068514054,0.058510486,0.0028646805,0.006665231,-0.03805073,-0.062598,0.03644845,0.031778216,-0.023462642,-0.10412264,0.061503544,-0.08648874,0.0301162,0.1149027,0.033427842,-0.093703195,-0.069691285,0.094538316,0.02971535,0.05635926,-0.047118526,0.0066524195,0.037775468,0.06692206,0.060718216,0.04393309,-0.064133026,-0.012435267,0.067221574,-0.014435172,0.05000378,-0.004966432,-0.07195091,0.02758453,0.02474171,0.06744722,-0.06275672,-0.0017660946,-0.025958376,-0.056436747,0.06037375,0.11319925,0.029882513,-0.0010042344,-0.026939401,0.11304029,-0.058708537,-0.025730208,-0.016993634,-0.010303027,0.0006294933,-0.029102568,-0.05607501,-0.005544097,0.03832799,-0.0014374749,0.031715527,0.052124836,0.013418269,-0.033102013,-0.024135143,0.004564277,0.035764996,-0.06328175,0.05889076,-0.035523277,-0.033534583,0.12492793,-0.030320786,-0.02533532,-0.004680364,0.026704675,0.082434416,0.0845711,-0.03294861,-0.040771548,-0.0071748914,-0.018074684,-0.0019515711,-0.02125544,0.05963021,-0.016309425,-2.3924901e-08,0.07241465,0.12207912,-0.008533574,0.014283524,-0.030850342,0.032103598,0.0343825,0.018372677,0.0063220556,-0.017271128,-0.01577661,-0.07559071,-0.09985456,0.061789185,0.021166844,0.07773483,-0.0655458,-0.029610137,-0.051153995,-0.083412126,-0.072691575,0.010350922,-0.09639596,-0.04418369,0.03614352,0.009285455,-0.032025747,0.01797522,0.014880706,-0.03184253,-0.01753328,-0.051070455,-0.02227104,-0.05710546,-0.027905751,0.011152158,0.14741671,0.015316159,-0.019010464,-0.053057894,-0.06625733,0.09786434,0.04723846,0.03864139,0.015090976,0.067167126,-0.106632665,-0.05125206,-0.09490804,-0.043455508,0.0070806704,-0.0007328,-0.040780712,0.099423066,0.046010863,0.022266835,-0.057169624,0.0015242721,0.057977308,0.00082442834,0.08530143,-0.025218131,-0.08762348,0.059558593,0,0,0,0,0,0,0,1,0,0,0
AFG4,2017-01-01,2017,1,Political violence,Battles,Unidentified Armed Group (Afghanistan),,Political militia,Unidentified Armed Group (Afghanistan),,Political militia,Political militia-Political militia,0,4,Caucasus and Central Asia,Afghanistan,Baghlan,Burka,,Burka,36.2224,69.1504,2,Afghan Islamic Press News Agency,National,"Reported on 2 Jan, 2017: 3 days of clashes between armed groups in the Sharshar and Sai Hazara areas of Burka District, Baghlan Province. Report is inconclusive on whether security forces under district commander were responsible; at least 1 civilian killed and hundreds of families displaced. Event coded over 3 days.",0,,1580847062,0,0.03388686,0.04723543,-0.0018755804,0.06606701,-0.0061377035,0.01759127,-0.056316234,-0.04188325,-0.019697854,0.033768084,0.04753876,-0.059048083,0.028401464,-0.005751716,-0.0021486518,-0.041735325,-0.06609397,-0.08470952,-0.058715634,-0.033146013,-0.120921075,-0.0360362,0.05867377,0.039385743,0.0024457471,-0.0041788626,0.04020744,-0.0010294826,-0.033307325,-0.048241816,-0.005790985,-0.030197741,-0.00023565242,0.008298517,-0.037787605,0.059699617,0.06036767,-0.052691657,0.020808607,-0.014886663,0.013080096,0.0025709432,0.028102841,-0.0019022954,-0.035657085,0.024015708,-0.043724768,-0.02225182,0.048433237,-0.027077945,0.028487904,0.052113447,0.06689103,-0.0055974685,-0.0048096487,-0.07020369,0.013140979,-0.02453963,0.06315713,0.06041618,-0.023909498,0.08251738,-0.042716563,-0.049507998,0.0066882093,-0.06402943,0.043419402,-0.033242002,0.06230548,0.007489512,0.03677275,0.04296736,-0.08982913,-0.04500484,-0.0511557,-0.0334157,0.018448748,0.08876272,0.05172659,-0.093431234,0.048869036,-0.043271,0.044911046,0.07858479,0.05870955,-0.03945084,0.0020254324,0.003053488,0.077286705,0.03641119,-0.003483121,0.09694077,0.13372849,-0.000590701,0.028113449,0.03180268,0.01970758,0.08174182,0.037537325,0.037716754,0.027063502,-0.039746262,-0.07331116,-0.07028337,-0.023976495,0.03453576,-0.07991202,-0.06569785,-0.10536909,0.016485017,0.046687927,-0.034361504,0.009547758,-0.049418174,0.023438338,0.08545169,0.062205397,-0.024832113,-0.12031696,-0.0024238336,-0.005350319,-0.00627414,0.02292575,-0.00048995385,0.07058183,-0.009205913,-0.036475867,3.775881e-33,0.03270729,-0.103259936,-0.06398016,0.030715773,-0.007848705,-0.037746508,-0.083825074,0.035398383,0.04272964,-0.01527534,-0.021831766,-0.0644827,0.036197115,-0.1719408,0.06188345,-0.016184814,0.064924434,0.066524915,-0.11293977,0.013317,-0.03563757,-0.027217528,-0.024188645,0.0414587,-0.023191841,0.102970116,0.0141298855,0.01434016,0.03830078,-0.006626005,0.012677974,0.02815054,0.08751736,0.015297522,0.021277219,0.009872985,0.011440475,0.0015460653,-0.033839602,-0.011630717,0.043335903,-0.05311415,-0.0019669563,0.019641567,0.048431363,-0.051828556,-0.034565132,-0.09216819,-0.025769675,0.041386154,-0.0950401,0.058486488,-0.063812144,0.03878422,-0.026806118,0.07476733,-0.01360602,-0.026449287,0.05171336,0.0959416,0.07852565,0.014910768,-0.044405244,0.011275924,0.036554474,-0.13945068,0.03403271,0.07595115,-0.0031848047,0.052524596,0.05670591,0.05949637,-0.0065210373,-0.02127759,-0.03958702,-0.05950474,-0.048340477,0.058758095,-0.060544357,0.08802655,0.006126926,0.017062668,0.041556202,0.034180496,0.0107056,-0.0020954893,0.06629872,-0.060520653,-0.118289,0.034833368,-0.08012402,0.011646984,0.05969878,-0.006245626,0.040082768,-6.315923e-33,0.027853137,0.02330361,-0.058696568,-0.009861116,0.005704091,-0.013805249,-0.015349539,0.10083893,-0.09543761,0.018557599,-0.028432842,-0.04180233,0.004877168,0.040561702,0.0061390908,0.004485411,0.11794336,0.028132407,-0.08161643,0.03822724,0.0125048,-0.05011903,-0.019495089,-0.011301195,0.051483843,0.0250297,0.058630437,-0.064076446,-0.07610014,0.07762033,0.012080315,-0.1067335,-0.03910279,0.018308379,-0.029679183,-0.03694298,0.11447804,-0.030189646,-0.0026992913,0.006693794,0.06254184,0.038868736,-0.015077794,0.04676087,-0.040488694,0.03611701,0.009779992,0.06255244,-0.044692285,-0.04709699,0.0036195281,-0.0070908153,-0.006121223,0.025544511,0.07707979,0.0038965878,-0.024846958,-0.030911913,-0.041628852,-0.0093439305,-0.009064595,-0.00051110797,-0.069386296,0.01175047,0.004877902,0.019727468,-0.028195197,-0.06252135,0.14407459,-0.04504799,0.029063167,-0.029444676,-0.1192864,-0.015822751,0.02267969,0.035673477,-0.049719926,0.0676257,-0.01891691,0.023094822,0.05914785,-0.062240183,-0.07484484,-0.050993618,-0.010216289,0.019555803,0.06877804,-0.042915773,0.015777342,-0.025780689,-0.05919953,-0.0035096721,0.044780325,0.03402895,-0.026209632,-4.1459362e-08,0.079935536,0.061816815,-0.10529742,-0.0066638347,0.033764444,-0.053350054,-0.106099136,-0.07084519,-0.061219696,0.09973924,0.016107649,0.01834536,-0.0054748994,-0.058329087,0.016543087,-0.05503881,0.01380915,-0.0614272,-0.07471574,-0.10030529,0.022945283,-0.010481231,-0.08956605,0.03751483,-0.018312305,0.049230576,-0.077954665,-0.008989352,-0.014778676,0.00058403163,0.023440653,-0.0048710005,-0.06510645,-0.02326587,0.058764376,-0.019632535,0.0012225815,-0.050610416,0.092952274,-0.03620523,-0.05401785,0.050741322,0.03698088,0.07683069,0.019188056,0.052546643,-0.014843147,-0.06926246,0.0043398472,-0.050909102,-0.023819098,-0.008143867,0.033647336,0.062262587,0.00079187966,0.013233984,0.043901574,-0.05291506,0.039636686,-0.0100675495,0.055691376,-0.059511606,-0.12824506,0.019039556,0,0,1,0,0,0,0,0,0,0,0
